αὐτοῦ	<p id="lx"><lx>αὐτοῦ</lx> </p><p id="mf"><mf></mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl></gl> </p><p id="df"><df>here, <a href="B:470 26:36">Mt. 26:36</a>; <a href="B:490 9:27">Lk. 9:27</a>; <br/>there, <a href="B:510 18:19">Acts 18:19</a>; <a href="B:510 21:4">21:4</a>*</df> </p><p id="st"><trl>autou</trl> | GK <gk>7000</gk> </p>	here		autou	
ἐργάτης	<p id="lx"><lx>ἐργάτης, -ου, ὁ</lx> </p><p id="mf"><mf>n-1f</mf> <fr>16<small>x</small></fr> </p><br/><p id="gl"><gl>worker, laborer, one who does <pr>(something)</pr></gl> </p><p id="df"><df>a workman, laborer, <a href="B:470 9:37">Mt. 9:37</a>, <a href="B:470 9:38">38</a>; <a href="B:470 20:1">20:1</a>, <a href="B:470 20:2">2</a>, <a href="B:470 20:8">8</a>; <br/><ab>met.</ab> a spiritual workman or laborer, <a href="B:540 11:13">2 Cor. 11:13</a>; <br/>an artisan, artificer, <a href="B:510 19:25">Acts 19:25</a>; <br/>a worker, practicer, <a href="B:490 13:27">Lk. 13:27</a></df> </p><p id="st"><trl>ergatēs</trl> | S <a href="S:G2040"><st>2040</st></a> | GK <gk>2239</gk> </p>	worker		ergatēs	
ἔργον	<p id="lx"><lx>ἔργον, -ου, τό</lx> </p><p id="mf"><mf>n-2c</mf> <fr>169<small>x</small></fr> </p><br/><p id="gl"><gl>work, deed, activity, task, job</gl> </p><p id="df"><df>anything done, or to be done; a deed, work, action, <a href="B:500 3:21">Jn. 3:21</a>; <a href="B:560 2:10">Eph. 2:10</a>; <a href="B:540 9:8">2 Cor. 9:8</a>, <ab>et al. freq.</ab>; duty enjoined, office, charge, business, <a href="B:480 13:34">Mk. 13:34</a>; <a href="B:500 4:34">Jn. 4:34</a>, <ab>et al. freq.</ab>; a process, course of action, <a href="B:660 1:4">Jas. 1:4</a>; <br/>a work, product of an action or process, <a href="B:510 7:41">Acts 7:41</a>; <a href="B:650 1:10">Heb. 1:10</a>; <br/>substance in effect, <a href="B:520 2:15">Rom. 2:15</a></df> </p><p id="st"><trl>ergon</trl> | S <a href="S:G2041"><st>2041</st></a> | GK <gk>2240</gk> </p>	work		ergon	
λόγος	<p id="lx"><lx>λόγος, -ου, ὁ</lx> </p><p id="mf"><mf>n-2a</mf> <fr>330<small>x</small></fr> </p><br/><p id="gl"><gl>word, spoken or written</gl> </p><p id="df"><df>word, spoken or written, often with a focus on the content of a communication (note the many contextual translations in NIV); matter, thing. The Word is a title of Christ (<a href="B:500 1:1">Jn 1:1</a>), emphasizing his own deity and communication of who God is and what he is like </df> </p><p id="st"><trl>logos</trl> | S <a href="S:G3056"><st>3056</st></a> | GK <gk>3364</gk> </p>	word		logos	
ῥῆμα	<p id="lx"><lx>ῥῆμα, -ατος, τό</lx> </p><p id="mf"><mf>n-3c(4)</mf> <fr>68<small>x</small></fr> </p><br/><p id="gl"><gl>word, saying; matter; thing</gl> </p><p id="df"><df>that which is spoken; declaration, saying, speech, word, <a href="B:470 12:36">Mt. 12:36</a>; <a href="B:470 26:75">26:75</a>; <a href="B:480 9:32">Mk. 9:32</a>; <a href="B:480 14:72">14:72</a>; <br/>a command, mandate, direction, <a href="B:490 3:2">Lk. 3:2</a>; <a href="B:490 5:5">5:5</a>; <br/>a promise, <a href="B:490 1:38">Lk. 1:38</a>; <a href="B:490 2:29">2:29</a>; <br/>a prediction, prophecy, <a href="B:680 3:2">2 Pet. 3:2</a>; <br/>a doctrine of God or Christ, <a href="B:500 3:34">Jn. 3:34</a>; <a href="B:500 5:47">5:47</a>; <a href="B:500 6:63">6:63</a>, <a href="B:500 6:68">68</a>; <a href="B:510 5:20">Acts 5:20</a>; <br/>an accusation, charge, crimination, <a href="B:470 5:11">Mt. 5:11</a>; <a href="B:470 27:14">27:14</a>; <br/>from the Hebrew, a thing, <a href="B:470 4:4">Mt. 4:4</a>; <a href="B:490 4:4">Lk. 4:4</a>; <br/>a matter, affair, transaction, business, <a href="B:470 18:16">Mt. 18:16</a>; <a href="B:490 1:65">Lk. 1:65</a>; <a href="B:540 13:1">2 Cor. 13:1</a></df> </p><p id="st"><trl>rhēma</trl> | S <a href="S:G4487"><st>4487</st></a> | GK <gk>4839</gk> </p>	word		rhēma	
ἔπος	<p id="lx"><lx>ἔπος, ους, τό</lx> </p><p id="mf"><mf>n-3d(2b)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>word</gl> </p><p id="df"><df>a word, that which is expressed by words; <el>ως ἔπος εἰπειν</el>, so to say, if the expression may be allowed, <a href="B:650 7:9">Heb. 7:9</a>*</df> </p><p id="st"><trl>epos</trl> | S <a href="S:G2031"><st>2031</st></a> | GK <gk>2229</gk> </p>	word		epos	
ἔριον	<p id="lx"><lx>ἔριον, ου, τό</lx> </p><p id="mf"><mf>n-2c</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>wool</gl> </p><p id="df"><df>wool, <a href="B:650 9:19">Heb. 9:19</a>; <a href="B:730 1:14">Rev. 1:14</a>*</df> </p><p id="st"><trl>erion</trl> | S <a href="S:G2053"><st>2053</st></a> | GK <gk>2250</gk> </p>	wool		erion	
ξύλον	<p id="lx"><lx>ξύλον, -ου, τό</lx> </p><p id="mf"><mf>n-2c</mf> <fr>20<small>x</small></fr> </p><br/><p id="gl"><gl>wood; tree; wooden club, stocks</gl> </p><p id="df"><df>wood, timber, <a href="B:530 3:12">1 Cor. 3:12</a>; <a href="B:730 18:12">Rev. 18:12</a>; <br/>stocks, <a href="B:510 16:24">Acts 16:24</a>; <br/>a club, <a href="B:470 26:47">Mt. 26:47</a>, <a href="B:470 26:55">55</a>; <br/>a post, cross, gibbet, <a href="B:510 5:30">Acts 5:30</a>; <a href="B:510 10:29">10:29</a>; <a href="B:510 13:29">13:29</a>; <br/>a tree, <a href="B:490 23:31">Lk. 23:31</a>; <a href="B:730 2:7">Rev. 2:7</a></df> </p><p id="st"><trl>xylon</trl> | S <a href="S:G3586"><st>3586</st></a> | GK <gk>3833</gk> </p>	wood		xylon	
θαυμάσιος	<p id="lx"><lx>θαυμάσιος, α, ον</lx> </p><p id="mf"><mf>a-1a(1)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>wonderful, remarkable</gl> </p><p id="df"><df>wonderful, admirable, marvellous; <el>τὸ θαυμάσιον</el>, a wonder, wonderful work, <a href="B:470 21:15">Mt. 21:15</a>*</df> </p><p id="st"><trl>thaumasios</trl> | S <a href="S:G2297"><st>2297</st></a> | GK <gk>2514</gk> </p>	wonderful		thaumasios	
θαυμαστός	<p id="lx"><lx>θαυμαστός, ή, όν</lx> </p><p id="mf"><mf>a-1a(2a)</mf> <fr>6<small>x</small></fr> </p><br/><p id="gl"><gl>wonderful, marvelous, remarkable</gl> </p><p id="df"><df>wondrous, glorious, <a href="B:670 2:9">1 Pet. 2:9</a>; <a href="B:730 15:1">Rev. 15:1</a>; <br/>marvellous, strange, uncommon, <a href="B:470 21:42">Mt. 21:42</a>; <a href="B:480 12:11">Mk. 12:11</a>; <a href="B:500 9:30">Jn. 9:30</a>; <a href="B:730 15:3">Rev. 15:3</a>*</df> </p><p id="st"><trl>thaumastos</trl> | S <a href="S:G2298"><st>2298</st></a> | GK <gk>2515</gk> </p>	wonderful		thaumastos	
τέρας	<p id="lx"><lx>τέρας, -ατος, τό</lx> </p><p id="mf"><mf>n-3c(6a)</mf> <fr>16<small>x</small></fr> </p><br/><p id="gl"><gl>wonder, miracle, which is by implication a sign or portent</gl> </p><p id="df"><df>a prodigy, portent, <a href="B:510 2:19">Acts 2:19</a>; <br/>a signal act, wonder, miracle, <a href="B:470 13:22">Mt. 13:22</a>; <a href="B:500 4:48">Jn. 4:48</a>; <a href="B:510 2:43">Acts 2:43</a></df> </p><p id="st"><trl>teras</trl> | S <a href="S:G5059"><st>5059</st></a> | GK <gk>5469</gk> </p>	wonder		teras	
θαῦμα	<p id="lx"><lx>θαῦμα, ατος, τό</lx> </p><p id="mf"><mf>n-3c(4)</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>wonder, marvel, astonishment</gl> </p><p id="df"><df>a wonder; wonder, admiration, astonishment, <a href="B:540 11:14">2 Cor. 11:14</a>; <a href="B:730 17:6">Rev. 17:6</a>*</df> </p><p id="st"><trl>thauma</trl> | S <a href="S:G2295"><st>2295</st></a> | GK <gk>2512</gk> </p>	wonder		thauma	
μήτρα	<p id="lx"><lx>μήτρα, ας, ἡ</lx> </p><p id="mf"><mf>n-1a</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>womb</gl> </p><p id="df"><df>the womb, <a href="B:490 2:23">Lk. 2:23</a>; <a href="B:520 4:19">Rom. 4:19</a>*</df> </p><p id="st"><trl>mētra</trl> | S <a href="S:G3388"><st>3388</st></a> | GK <gk>3616</gk> </p>	womb		mētra	
γυνή	<p id="lx"><lx>γυνή, γυναικός, ἡ</lx> </p><p id="mf"><mf>n-3b(1)</mf> <fr>215<small>x</small></fr> </p><br/><p id="gl"><gl>woman; wife</gl> </p><p id="df"><df>a woman, <a href="B:470 5:28">Mt. 5:28</a>, et al.; a married woman, wife, <a href="B:470 5:31">Mt. 5:31</a>, <a href="B:470 5:32">32</a>; <a href="B:470 14:3">14:3</a>, et al.; in the <ab>voc.</ab> <el>ὦ γύναι</el>, O woman! an ordinary mode of addressing females under every circumstance; <ab>met.</ab> used of the Church, as united to Christ, <a href="B:730 19:7">Rev. 19:7</a>; <a href="B:730 21:9">21:9</a></df> </p><p id="st"><trl>gynē</trl> | S <a href="S:G1135"><st>1135</st></a> | GK <gk>1222</gk> </p>	woman		gynē	
Συροφοινίκισσα	<p id="lx"><lx>Συροφοινίκισσα, ης, ἡ</lx> </p><p id="mf"><mf>n-1c</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>woman of Syrian Phoenicia</gl> </p><p id="df"><df>a Syrophoenician woman, Phoenicia being included in Syria, <a href="B:480 7:26">Mk. 7:26</a>*</df> </p><p id="st"><trl>Syrophoinikissa</trl> | S <a href="S:G4949"><st>4949</st></a> | GK <gk>5355</gk> </p>	woman of Syrian Phoenicia		Syrophoinikissa	
λύκος	<p id="lx"><lx>λύκος, ου, ὁ</lx> </p><p id="mf"><mf>n-2a</mf> <fr>6<small>x</small></fr> </p><br/><p id="gl"><gl>wolf</gl> </p><p id="df"><df>a wolf, <a href="B:470 10:16">Mt. 10:16</a>; <a href="B:490 10:3">Lk. 10:3</a>; <a href="B:500 10:12">Jn. 10:12</a>; <br/><ab>met.</ab> a person of wolf-like character, <a href="B:470 7:15">Mt. 7:15</a>; <a href="B:510 20:29">Acts 20:29</a>*</df> </p><p id="st"><trl>lykos</trl> | S <a href="S:G3074"><st>3074</st></a> | GK <gk>3380</gk> </p>	wolf		lykos	
οὐαί	<p id="lx"><lx>οὐαί</lx> </p><p id="mf"><mf>interj</mf> <fr>46<small>x</small></fr> </p><br/><p id="gl"><gl>woe!, how dreadful!, alas!</gl> </p><p id="df"><df>Wo! Alas!, <a href="B:470 11:21">Mt. 11:21</a>; <a href="B:470 18:7">18:7</a>; <a href="B:470 23:13">23:13</a>, <a href="B:470 23:14">14</a>, <a href="B:470 23:15">15</a>, <a href="B:470 23:16">16</a>; <br/><el>ἡ οὐαι</el>, <ab>subst.</ab>, a woe, calamity, <a href="B:730 9:12">Rev. 9:12</a>; <a href="B:730 11:14">11:14</a></df> </p><p id="st"><trl>ouai</trl> | S <a href="S:G3759"><st>3759</st></a> | GK <gk>4026</gk> </p>	woe!		ouai	
μάρτυς	<p id="lx"><lx>μάρτυς, μάρτυρος, ὁ</lx> </p><p id="mf"><mf>n-3f(2a)</mf> <fr>35<small>x</small></fr> </p><br/><p id="gl"><gl>witness, testimony; martyr <pr>(one who witnessed unto death)</pr></gl> </p><p id="df"><df>(1) a judicial witness, deponent, <a href="B:470 18:16">Mt. 18:16</a>; <a href="B:650 10:28">Heb. 10:28</a>; <br/>(2) generally, a witness to a circumstance, <a href="B:490 24:48">Lk. 24:48</a>; <a href="B:510 10:41">Acts 10:41</a>; <br/><ab>in NT</ab> a witness, a testifier, of a doctrine, <a href="B:730 1:5">Rev. 1:5</a>; <a href="B:730 3:14">3:14</a>; <a href="B:730 11:3">11:3</a>; <br/>(3) a martyr, <a href="B:510 22:20">Acts 22:20</a>; <a href="B:730 2:13">Rev. 2:13</a></df> </p><p id="st"><trl>martys</trl> | S <a href="S:G3144"><st>3144</st></a> | GK <gk>3459</gk> </p>	witness		martys	
ἄνευ	<p id="lx"><lx>ἄνευ</lx> </p><p id="mf"><mf>prep</mf> <fr>3<small>x</small></fr> </p><br/><p id="gl"><gl>without, apart from</gl> </p><p id="df"><df>some classify as an improper preposition, without, <a href="B:470 10:29">Mt. 10:29</a>; <a href="B:670 3:1">1 Pet. 3:1</a>; <a href="B:670 4:9">4:9</a>*</df> </p><p id="st"><trl>aneu</trl> | S <a href="S:G427"><st>427</st></a> | GK <gk>459</gk> </p>	without		aneu	
ἄτερ	<p id="lx"><lx>ἄτερ</lx> </p><p id="mf"><mf>prep</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>without, apart from</gl> </p><p id="df"><df>improper prep with the <ab>gen.</ab>, without, <a href="B:490 22:6">Lk. 22:6</a>, <a href="B:490 22:35">35</a>*</df> </p><p id="st"><trl>ater</trl> | S <a href="S:G817"><st>817</st></a> | GK <gk>868</gk> </p>	without		ater	
ἀμάρτυρος	<p id="lx"><lx>ἀμάρτυρος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>without testimony, without witness</gl> </p><p id="df"><df>without testimony, or witness, without evidence, <a href="B:510 14:17">Acts 14:17</a>*</df> </p><p id="st"><trl>amartyros</trl> | S <a href="S:G267"><st>267</st></a> | GK <gk>282</gk> </p>	without testimony		amartyros	
ἄσπιλος	<p id="lx"><lx>ἄσπιλος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl>without spot, defect or blemish</gl> </p><p id="df"><df>spotless, unblemished, pure, <a href="B:610 6:14">1 Tim. 6:14</a>; <a href="B:660 1:27">Jas. 1:27</a>; <a href="B:670 1:19">1 Pet. 1:19</a>; <a href="B:680 3:14">2 Pet. 3:14</a>*</df> </p><p id="st"><trl>aspilos</trl> | S <a href="S:G784"><st>784</st></a> | GK <gk>834</gk> </p>	without spot		aspilos	
ἀναμάρτητος	<p id="lx"><lx>ἀναμάρτητος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>without sin</gl> </p><p id="df"><df>without sin, guiltless, <a href="B:500 8:7">Jn. 8:7</a>*</df> </p><p id="st"><trl>anamartētos</trl> | S <a href="S:G361"><st>361</st></a> | GK <gk>387</gk> </p>	without sin		anamartētos	
ἀκρατής	<p id="lx"><lx>ἀκρατής, ες</lx> </p><p id="mf"><mf>a-4a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>without self-control</gl> </p><p id="df"><df>without self-control, intemperate, <a href="B:620 3:3">2 Tim. 3:3</a></df> </p><p id="st"><trl>akratēs</trl> | S <a href="S:G193"><st>193</st></a> | GK <gk>203</gk> </p>	without self-control		akratēs	
ἀμεταμέλητος	<p id="lx"><lx>ἀμεταμέλητος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>without regret, so, not revocable</gl> </p><p id="df"><df>not to be repented of; <ab>by impl.</ab> irrevocable, enduring, <a href="B:520 11:29">Rom. 11:29</a>; <a href="B:540 7:10">2 Cor. 7:10</a>*</df> </p><p id="st"><trl>ametamelētos</trl> | S <a href="S:G278"><st>278</st></a> | GK <gk>294</gk> </p>	without regret		ametamelētos	
κενῶς	<p id="lx"><lx>κενός, -ή, -όν</lx> </p><p id="mf"><mf>a-1a(2a)</mf> <fr>18<small>x</small></fr> </p><br/><p id="gl"><gl>empty, empty-handed; by extension: vain, ineffective, useless, foolish</gl> </p><p id="df"><df>empty; having nothing, empty-handed, <a href="B:480 12:3">Mk. 12:3</a>; <br/><ab>met.</ab> vain, fruitless, void of effect, <a href="B:510 4:25">Acts 4:25</a>; <a href="B:530 15:10">1 Cor. 15:10</a>; <br/><el>εἰς κενόν</el>, in vain, to no purpose, <a href="B:540 6:1">2 Cor. 6:1</a>; <br/>hollow, fallacious, false, <a href="B:560 5:6">Eph. 5:6</a>; <a href="B:580 2:8">Col. 2:8</a>; <br/>inconsiderate, foolish, <a href="B:590 3:5">1 Thess. 3:5</a>; <a href="B:660 2:20">Jas. 2:20</a></df> </p><p id="st"><trl>kenos</trl> | S <a href="S:G2756"><st>2756</st></a> | GK <gk>3031</gk> </p>	empty		kenos	
ἀναντιρρήτως	<p id="lx"><lx>ἀναντίρρητος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>undeniable, indisputable</gl> </p><p id="df"><df>not to be contradicted, indisputable, <a href="B:510 19:36">Acts 19:36</a>*</df> </p><p id="st"><trl>anantirrētos</trl> | S <a href="S:G368"><st>368</st></a> | GK <gk>394</gk> </p>	undeniable		anantirrētos	
ἄστοργος	<p id="lx"><lx>ἄστοργος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>without love, heartless</gl> </p><p id="df"><df>devoid of natural, or instinctive affection, without affection to kindred, <a href="B:520 1:31">Rom. 1:31</a>; <a href="B:620 3:3">2 Tim. 3:3</a>*</df> </p><p id="st"><trl>astorgos</trl> | S <a href="S:G794"><st>794</st></a> | GK <gk>845</gk> </p>	without love		astorgos	
ἄτιμος	<p id="lx"><lx>ἄτιμος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>4<small>x</small></fr> </p><br/><p id="gl"><gl>without honor, dishonored, despised</gl> </p><p id="df"><df>unhonored, without honor, <a href="B:470 13:57">Mt. 13:57</a>; <a href="B:480 6:4">Mk. 6:4</a>; <br/>despised, <a href="B:530 4:10">1 Cor. 4:10</a>; <a href="B:530 12:23">12:23</a>*</df> </p><p id="st"><trl>atimos</trl> | S <a href="S:G820"><st>820</st></a> | GK <gk>872</gk> </p>	without honor		atimos	
ἀκωλύτως	<p id="lx"><lx>ἀκωλύτως</lx> </p><p id="mf"><mf>adverb</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>without hinderance</gl> </p><p id="df"><df>without hindrance, freely, <a href="B:510 28:31">Acts 28:31</a>*</df> </p><p id="st"><trl>akōlytōs</trl> | S <a href="S:G209"><st>209</st></a> | GK <gk>219</gk> </p>	without hinderance		akōlytōs	
ἀγενεαλόγητος	<p id="lx"><lx>ἀγενεαλόγητος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>without genealogy</gl> </p><p id="df"><df>not included in a genealogy; independent of genealogy, <a href="B:650 7:3">Heb. 7:3</a>*</df> </p><p id="st"><trl>agenealogētos</trl> | S <a href="S:G35"><st>35</st></a> | GK <gk>37</gk> </p>	without genealogy		agenealogētos	
ἄπταιστος	<p id="lx"><lx>ἄπταιστος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>without falling, without stumbling</gl> </p><p id="df"><df>free from stumbling; <ab>met.</ab> free from moral stumbling, offence; irreprehensible, <a href="B:720 1:24">Jude 24</a>*</df> </p><p id="st"><trl>aptaistos</trl> | S <a href="S:G679"><st>679</st></a> | GK <gk>720</gk> </p>	without falling		aptaistos	
ἀναπολόγητος	<p id="lx"><lx>ἀναπολόγητος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>2<small>x</small></fr> </p><br/><p id="gl"><gl>without excuse</gl> </p><p id="df"><df>inexcusable, <a href="B:520 1:20">Rom. 1:20</a>; <a href="B:520 2:1">2:1</a>*</df> </p><p id="st"><trl>anapologētos</trl> | S <a href="S:G379"><st>379</st></a> | GK <gk>406</gk> </p>	without excuse		anapologētos	
ἀμήτωρ	<p id="lx"><lx>ἀμήτωρ, τορος, </lx> </p><p id="mf"><mf>a-4b(3)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>without a mother</gl> </p><p id="df"><df><ab>pr.</ab> without mother; independent of maternal descent, <a href="B:650 7:3">Heb. 7:3</a>*</df> </p><p id="st"><trl>amētōr</trl> | S <a href="S:G282"><st>282</st></a> | GK <gk>298</gk> </p>	without a mother		amētōr	
ἄθεος	<p id="lx"><lx>ἄθεος, ον</lx> </p><p id="mf"><mf>a-3a</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>without God, excluded from the heritage of Israel</gl> </p><p id="df"><df>an atheist; godless, estranged from the knowledge and worship of the true God, <a href="B:560 2:12">Eph. 2:12</a>*</df> </p><p id="st"><trl>atheos</trl> | S <a href="S:G112"><st>112</st></a> | GK <gk>117</gk> </p>	without God		atheos	
ἀφυστερέω	<p id="lx"><lx>ἀφυστερέω</lx> </p><p id="mf"><mf>cv-1d(2a)</mf> <fr>0<small>x</small></fr> </p><br/><p id="gl"><gl>withhold, keep back</gl> </p><p id="df"><df></df> </p><p id="st"><trl>aphystereō</trl> | S <a href="S:G650"><st>650</st></a> | GK <gk>935</gk> </p>	withhold		aphystereō	
σύν	<p id="lx"><lx>σύν</lx> </p><p id="mf"><mf>prep</mf> <fr>128<small>x</small></fr> </p><br/><p id="gl"><gl>with; as, besides, a marker which shows association with another thing or person</gl> </p><p id="df"><df>with, together with, <a href="B:470 25:27">Mt. 25:27</a>; <a href="B:470 26:35">26:35</a>; <a href="B:470 27:38">27:38</a>; <br/>attendant on, <a href="B:530 15:10">1 Cor. 15:10</a>; <br/>besides, <a href="B:490 24:21">Lk. 24:21</a>; <br/>with, with the assistance of, <a href="B:530 5:4">1 Cor. 5:4</a>; <br/>with, in the same manner as, <a href="B:550 3:9">Gal. 3:9</a>; <br/><el>εἶναι σύν τινι</el>, to be with any one, to be in company with, accompany, <a href="B:490 2:13">Lk. 2:13</a>; <a href="B:490 8:38">8:38</a>; <br/>to be on the side of, be a partisan of any one, <a href="B:510 4:13">Acts 4:13</a>; <a href="B:510 14:4">14:4</a>; <br/><el>οἱ σύν τινι</el>, those with any one, the companions of any one, <a href="B:480 2:26">Mk. 2:26</a>; <a href="B:510 22:9">Acts 22:9</a>; <br/>the colleagues, associates of any one, <a href="B:510 5:17">Acts 5:17</a>, <a href="B:510 5:21">21</a></df> </p><p id="st"><trl>syn</trl> | S <a href="S:G4862"><st>4862</st></a> | GK <gk>5250</gk> </p>	with		syn	
πανοικεί	<p id="lx"><lx>πανοικεί</lx> </p><p id="mf"><mf>adverb</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>with one's whole family</gl> </p><p id="df"><df><ab>also spelled</ab> <el>πανοικι</el>, with one's whole household or family, <a href="B:510 16:34">Acts 16:34</a>*</df> </p><p id="st"><trl>panoikei</trl> | S <a href="S:G3832"><st>3832</st></a> | GK <gk>4109</gk> </p>	with one's whole family		panoikei	
αὐτόχειρ	<p id="lx"><lx>αὐτόχειρ, ρος, ὁ</lx> </p><p id="mf"><mf>n-3f(2a)</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>with one's own hand</gl> </p><p id="df"><df>acting, or doing anything with one's own hands, <a href="B:510 27:19">Acts 27:19</a>*</df> </p><p id="st"><trl>autocheir</trl> | S <a href="S:G849"><st>849</st></a> | GK <gk>901</gk> </p>	with one's own hand		autocheir	
παμπληθεί	<p id="lx"><lx>παμπληθεί</lx> </p><p id="mf"><mf>adverb</mf> <fr>1<small>x</small></fr> </p><br/><p id="gl"><gl>with one voice, all together</gl> </p><p id="df"><df>the whole multitude together, all at once, <a href="B:490 23:18">Lk. 23:18</a>*</df> </p><p id="st"><trl>pamplēthei</trl> | S <a href="S:G3826"><st>3826</st></a> | GK <gk>4101</gk> </p>	with one voice		pamplēthei	
